driver id,car id,drive name,city,vechicle type,vechicle age,battery capacity(kw),total km driven,current charge percentage,estimated rangekm,batery health,vechicle-status,average energy per km kwh,charging cost,total maintanace cost,max speed,gross revenue,driver earnings
4505,104505,Driver_4505,Chennai,SUV,4.9,40,207454.9,24.0,69.1,91.8,Active,0.139,743.09,33687.03,160,99708.17,59087.92
4506,104506,Driver_4506,Hyderabad,SUV,6.0,50,195936.7,46.2,175.0,97.4,Inactive,0.132,4124.71,29581.76,100,683426.56,307388.57
4507,104507,Driver_4507,Bangalore,Sedan,5.6,30,207367.5,14.6,24.7,88.0,Inactive,0.177,3894.18,16800.14,100,788768.59,384581.58
4508,104508,Driver_4508,Chennai,SUV,6.0,50,56412.7,14.5,45.0,70.4,Maintenance,0.161,748.89,23278.48,160,719064.48,405373.62
4509,104509,Driver_4509,Chennai,SUV,6.7,75,149398.7,32.1,174.5,98.1,Maintenance,0.138,1118.9,26305.67,100,610836.19,369017.31
4510,104510,Driver_4510,Delhi,Sedan,7.4,40,200874.4,75.6,154.3,84.3,Maintenance,0.196,3431.48,32711.45,160,368090.05,154696.34
4511,104511,Driver_4511,Hyderabad,Sedan,3.6,50,18479.8,22.5,78.7,72.5,Active,0.143,2197.63,29148.1,100,785824.2,490574.17
4512,104512,Driver_4512,Mumbai,Hatchback,2.9,75,50632.3,12.2,55.1,92.7,Inactive,0.166,1071.93,18200.04,160,122618.47,70987.91
4513,104513,Driver_4513,Mumbai,Hatchback,2.4,60,5598.5,23.7,79.0,90.1,Inactive,0.18,4144.58,41128.9,120,518911.2,233952.98
4514,104514,Driver_4514,Bangalore,Mini EV,7.8,60,210686.0,63.8,232.0,81.1,Maintenance,0.165,4936.82,31404.44,160,95006.79,43479.39
4515,104515,Driver_4515,Hyderabad,Sedan,5.6,30,96482.6,93.0,143.8,99.9,Maintenance,0.194,3016.37,38867.6,160,142408.34,57524.33
4516,104516,Driver_4516,Chennai,Mini EV,1.2,75,133081.5,12.4,51.1,92.6,Active,0.182,966.17,46814.02,100,545434.09,281173.36
4517,104517,Driver_4517,Chennai,Sedan,3.7,30,16889.1,80.9,136.3,93.3,Maintenance,0.178,2622.31,44950.05,160,379193.07,154548.18
4518,104518,Driver_4518,Hyderabad,SUV,1.3,40,181839.5,97.9,222.5,79.1,Active,0.176,2148.97,27525.92,140,379870.91,264375.28
4519,104519,Driver_4519,Mumbai,Sedan,4.2,30,83343.4,46.9,86.9,90.7,Maintenance,0.162,1560.59,13200.4,160,490430.13,230411.6
4520,104520,Driver_4520,Delhi,Sedan,2.9,75,150849.6,47.8,214.7,75.9,Inactive,0.167,3340.81,17413.71,100,499319.97,264241.79
4521,104521,Driver_4521,Chennai,Hatchback,4.3,50,9892.6,82.5,278.7,72.1,Active,0.148,2928.53,22407.25,160,228826.36,105651.63
4522,104522,Driver_4522,Bangalore,Hatchback,6.4,30,88858.8,24.6,44.7,98.4,Inactive,0.165,3270.61,40022.11,160,625436.91,415233.31
4523,104523,Driver_4523,Bangalore,Sedan,1.9,60,144395.9,80.0,256.7,73.1,Inactive,0.187,3983.53,30734.05,140,77938.56,36829.09
4524,104524,Driver_4524,Hyderabad,SUV,1.1,30,228219.9,80.8,147.8,88.8,Inactive,0.164,1454.82,37621.59,160,580639.03,291429.98
4525,104525,Driver_4525,Delhi,Mini EV,1.0,50,180332.7,75.7,195.1,96.7,Active,0.194,4754.13,16044.01,140,330698.98,177445.02
4526,104526,Driver_4526,Bangalore,Sedan,7.1,30,181472.5,72.5,142.2,86.5,Inactive,0.153,3742.45,29833.62,160,255046.18,126003.63
4527,104527,Driver_4527,Bangalore,SUV,0.7,75,119891.3,47.2,201.1,74.9,Inactive,0.176,1709.87,22452.74,100,718585.92,367248.87
4528,104528,Driver_4528,Chennai,Sedan,1.6,60,182639.3,82.4,366.2,81.6,Active,0.135,732.46,39429.38,120,422503.63,201769.26
4529,104529,Driver_4529,Hyderabad,Mini EV,7.5,75,147463.4,78.7,383.3,77.8,Active,0.154,2540.79,17723.97,120,720677.16,365373.76
4530,104530,Driver_4530,Mumbai,Hatchback,5.6,50,86468.3,66.9,170.7,98.0,Maintenance,0.196,4506.53,15868.93,100,77194.87,39162.25
4531,104531,Driver_4531,Hyderabad,Hatchback,3.1,40,16916.3,69.8,228.9,93.9,Maintenance,0.122,1396.44,25543.66,160,168400.93,100793.73
4532,104532,Driver_4532,Chennai,Mini EV,5.4,50,153468.8,29.3,99.0,89.6,Active,0.148,1787.07,15095.18,120,235179.64,104682.97
4533,104533,Driver_4533,Delhi,Sedan,1.2,60,20314.6,45.7,172.5,98.2,Inactive,0.159,4122.66,17394.53,120,457671.97,263274.6
4534,104534,Driver_4534,Hyderabad,Hatchback,1.9,50,235614.8,54.9,156.9,74.0,Inactive,0.175,1781.72,39592.16,140,615642.57,406685.55
4535,104535,Driver_4535,Delhi,Mini EV,6.4,50,217838.5,76.2,200.5,87.0,Active,0.19,2961.49,15401.03,120,294996.21,168176.14
4536,104536,Driver_4536,Hyderabad,Sedan,5.1,40,51306.1,32.2,90.7,90.3,Inactive,0.142,3777.03,38431.12,120,757866.33,428867.44
4537,104537,Driver_4537,Delhi,SUV,2.3,40,56459.7,71.2,179.1,90.1,Active,0.159,1969.11,22099.12,120,509398.9,330792.51
4538,104538,Driver_4538,Delhi,Hatchback,4.8,75,21615.5,95.9,441.3,79.7,Inactive,0.163,2004.28,21144.83,140,352525.86,155112.99
4539,104539,Driver_4539,Bangalore,Mini EV,2.0,30,106694.1,45.2,86.4,78.3,Inactive,0.157,2654.88,12515.71,100,776389.12,526446.45
4540,104540,Driver_4540,Delhi,Sedan,5.0,75,76423.2,66.6,322.3,76.4,Inactive,0.155,3463.83,29151.33,120,432733.01,293797.89
4541,104541,Driver_4541,Mumbai,Sedan,1.4,30,53807.8,50.8,80.6,97.5,Inactive,0.189,988.1,40675.19,160,66008.95,32972.82
4542,104542,Driver_4542,Delhi,Mini EV,2.1,30,128522.2,75.9,143.2,72.1,Active,0.159,4780.74,30386.8,140,325614.18,181073.41
4543,104543,Driver_4543,Chennai,Sedan,2.4,40,37788.7,20.5,44.1,85.2,Maintenance,0.186,3273.04,22219.9,160,375029.6,153412.36
4544,104544,Driver_4544,Mumbai,Sedan,5.1,50,24553.9,77.8,266.4,99.6,Active,0.146,3957.8,16194.47,140,606484.06,416477.03
4545,104545,Driver_4545,Hyderabad,Hatchback,5.7,40,182872.1,61.0,151.6,89.8,Inactive,0.161,674.49,26442.34,140,57007.18,26599.48
4546,104546,Driver_4546,Mumbai,Hatchback,4.8,40,15191.8,58.6,128.8,84.1,Inactive,0.182,3123.85,24511.77,140,354603.01,149450.05
4547,104547,Driver_4547,Bangalore,Sedan,6.8,40,100106.5,84.7,180.2,95.2,Active,0.188,3794.61,18373.37,100,380538.8,215030.06
4548,104548,Driver_4548,Chennai,SUV,4.1,50,50572.6,22.5,80.9,95.7,Inactive,0.139,1225.87,17229.13,160,133735.75,93592.5
4549,104549,Driver_4549,Chennai,Mini EV,4.7,40,190406.3,59.4,176.0,85.8,Maintenance,0.135,2781.06,13604.02,140,532879.27,264417.07
4550,104550,Driver_4550,Bangalore,Hatchback,3.9,75,56845.1,38.0,226.2,73.5,Inactive,0.126,4435.66,37981.62,140,405080.71,258301.08
4551,104551,Driver_4551,Chennai,Hatchback,7.7,50,10663.9,39.6,118.6,84.6,Inactive,0.167,1862.92,14119.61,120,413952.0,284552.01
4552,104552,Driver_4552,Chennai,Sedan,0.6,60,79725.0,41.6,128.0,82.2,Active,0.195,543.66,39688.5,100,367649.53,229668.09
4553,104553,Driver_4553,Hyderabad,SUV,1.9,30,79296.6,85.0,149.1,74.8,Maintenance,0.171,2592.15,25998.69,140,425803.19,210713.81
4554,104554,Driver_4554,Chennai,SUV,3.5,40,77447.2,11.8,27.9,74.2,Active,0.169,4307.15,38086.72,160,292281.58,122603.23
4555,104555,Driver_4555,Delhi,SUV,1.7,75,77914.9,69.5,359.5,73.0,Active,0.145,3148.28,42977.21,100,473060.21,251056.52
4556,104556,Driver_4556,Hyderabad,SUV,5.2,60,32946.4,73.2,222.9,84.1,Inactive,0.197,3933.89,20169.31,120,392798.44,225098.51
4557,104557,Driver_4557,Delhi,SUV,2.4,40,47701.6,32.7,108.1,78.0,Maintenance,0.121,2762.56,15693.95,100,121487.24,66010.35
4558,104558,Driver_4558,Hyderabad,Mini EV,6.8,30,59006.1,16.9,33.1,89.0,Inactive,0.153,4300.37,22802.51,120,370554.99,182799.43
4559,104559,Driver_4559,Chennai,Mini EV,4.7,30,48019.9,11.7,21.3,98.9,Inactive,0.165,3428.93,21997.31,100,553248.81,294835.3
4560,104560,Driver_4560,Hyderabad,Hatchback,2.7,50,224384.1,60.3,182.7,80.1,Active,0.165,1387.27,14210.65,120,70301.28,46320.04
4561,104561,Driver_4561,Delhi,Sedan,4.4,50,141595.1,62.8,205.2,91.4,Maintenance,0.153,2389.46,25941.52,160,223956.02,126567.83
4562,104562,Driver_4562,Bangalore,SUV,1.8,50,192335.5,30.8,77.8,96.8,Inactive,0.198,4465.8,36036.02,120,521320.02,228605.44
4563,104563,Driver_4563,Bangalore,Sedan,3.1,50,120956.0,92.4,262.5,93.7,Inactive,0.176,3197.38,43815.07,140,284694.12,181267.96
4564,104564,Driver_4564,Delhi,SUV,3.2,60,227994.7,72.5,310.7,75.7,Inactive,0.14,4166.11,35142.3,140,703778.12,333948.91
4565,104565,Driver_4565,Delhi,Mini EV,4.8,30,50512.4,77.8,178.2,75.6,Active,0.131,1557.25,42142.59,100,542980.83,242620.73
4566,104566,Driver_4566,Bangalore,Mini EV,6.5,40,248884.7,76.3,250.2,89.1,Active,0.122,775.08,22295.4,140,131933.07,53730.15
4567,104567,Driver_4567,Mumbai,Mini EV,4.1,60,87624.6,90.4,390.2,81.8,Inactive,0.139,3379.33,37816.74,140,159042.62,84717.56
4568,104568,Driver_4568,Hyderabad,Mini EV,1.7,40,131129.9,69.8,228.9,91.7,Inactive,0.122,3632.12,13037.52,140,766325.62,349566.71
4569,104569,Driver_4569,Bangalore,Sedan,6.2,75,111774.0,89.5,401.9,72.5,Active,0.167,3080.18,38702.1,140,289336.43,176649.7
4570,104570,Driver_4570,Mumbai,Hatchback,5.3,60,215771.7,90.0,385.7,73.3,Active,0.14,1279.78,30501.87,120,471120.78,228929.31
4571,104571,Driver_4571,Chennai,Sedan,3.4,75,35845.9,52.4,316.9,98.4,Inactive,0.124,1547.91,35464.85,160,541919.09,311374.25
4572,104572,Driver_4572,Bangalore,Mini EV,5.8,60,23468.7,57.5,205.4,74.4,Inactive,0.168,1496.89,16526.11,100,456647.29,314171.75
4573,104573,Driver_4573,Hyderabad,Sedan,3.3,60,189638.1,35.8,135.1,70.7,Active,0.159,4531.54,29744.05,100,412747.21,198246.05
4574,104574,Driver_4574,Hyderabad,Sedan,6.5,60,155060.2,31.9,118.1,76.1,Maintenance,0.162,1617.97,6473.49,140,619752.19,322511.67
4575,104575,Driver_4575,Chennai,Mini EV,1.7,60,205498.9,64.3,296.8,86.0,Maintenance,0.13,4098.24,22553.6,100,755135.35,400688.83
4576,104576,Driver_4576,Hyderabad,SUV,5.0,60,57363.3,33.7,116.2,84.8,Active,0.174,1101.97,15051.28,100,492546.55,337342.4
4577,104577,Driver_4577,Bangalore,Hatchback,1.6,75,194896.5,46.8,184.7,79.2,Maintenance,0.19,3024.53,6243.65,100,685217.12,478880.43
4578,104578,Driver_4578,Hyderabad,Mini EV,0.6,75,60235.2,50.8,208.2,75.1,Maintenance,0.183,4948.47,30167.89,160,604640.71,423217.3
4579,104579,Driver_4579,Mumbai,SUV,2.8,60,208831.0,12.1,56.7,85.4,Maintenance,0.128,4981.78,10199.69,160,277516.86,122176.74
4580,104580,Driver_4580,Bangalore,Sedan,2.5,60,171818.0,81.1,392.4,70.4,Maintenance,0.124,2275.4,37861.54,160,616935.5,311377.34
4581,104581,Driver_4581,Chennai,SUV,2.7,50,174825.6,51.7,136.8,95.0,Maintenance,0.189,3860.63,27177.19,160,355913.64,168822.18
4582,104582,Driver_4582,Delhi,Mini EV,1.4,30,210650.3,96.3,145.2,84.8,Maintenance,0.199,2668.65,43855.75,140,92765.83,54347.95
4583,104583,Driver_4583,Chennai,Mini EV,6.4,75,45825.5,84.7,352.9,88.1,Inactive,0.18,4693.36,23138.17,160,307530.44,196382.3
4584,104584,Driver_4584,Bangalore,SUV,3.9,75,35490.6,27.1,154.0,90.4,Active,0.132,3974.34,21535.57,120,725922.19,411485.64
4585,104585,Driver_4585,Delhi,Hatchback,6.4,30,41986.8,95.4,173.5,98.8,Active,0.165,3539.2,34010.68,100,248168.98,105951.86
4586,104586,Driver_4586,Hyderabad,Sedan,1.9,75,115429.7,97.6,504.8,79.0,Active,0.145,1294.84,20881.86,100,338628.26,231871.02
4587,104587,Driver_4587,Bangalore,Mini EV,4.6,40,170804.7,50.9,111.9,98.5,Maintenance,0.182,2370.43,14779.77,140,488092.89,292946.85
4588,104588,Driver_4588,Mumbai,SUV,4.3,50,7380.3,56.7,225.0,71.9,Active,0.126,909.84,26696.77,160,367334.89,192378.33
4589,104589,Driver_4589,Delhi,Mini EV,5.8,30,155403.5,45.0,67.5,78.7,Active,0.2,1595.62,13146.38,100,84278.62,44810.01
4590,104590,Driver_4590,Hyderabad,Mini EV,3.5,40,26126.8,52.3,133.2,89.4,Active,0.157,1561.21,12996.67,140,117874.64,64153.59
4591,104591,Driver_4591,Hyderabad,Mini EV,6.6,75,136294.7,11.2,53.5,74.2,Inactive,0.157,3242.08,25273.72,140,103877.84,41580.23
4592,104592,Driver_4592,Delhi,Mini EV,7.9,50,88453.6,94.0,309.2,96.1,Active,0.152,547.18,31156.49,160,82496.63,56969.44
4593,104593,Driver_4593,Bangalore,Sedan,7.9,60,12967.6,34.7,107.3,96.4,Maintenance,0.194,1382.69,11942.79,100,447422.8,186170.12
4594,104594,Driver_4594,Hyderabad,SUV,3.1,40,216924.8,50.4,122.2,71.4,Inactive,0.165,1970.74,34215.58,160,194534.09,110367.94
4595,104595,Driver_4595,Hyderabad,Sedan,5.0,60,39370.4,59.0,191.4,94.3,Maintenance,0.185,1682.84,25721.19,140,421682.07,189714.77
4596,104596,Driver_4596,Bangalore,Sedan,6.3,40,144971.5,53.3,121.1,96.6,Maintenance,0.176,1383.8,19825.08,160,144527.95,69402.49
4597,104597,Driver_4597,Delhi,Hatchback,1.1,75,103413.7,18.9,82.4,97.7,Maintenance,0.172,2832.51,30416.84,140,359291.12,194253.92
4598,104598,Driver_4598,Delhi,Mini EV,7.1,60,176966.1,51.9,185.4,95.1,Maintenance,0.168,2223.58,13804.57,140,604192.33,350094.26
4599,104599,Driver_4599,Mumbai,Mini EV,3.1,30,234634.4,86.9,190.3,90.6,Inactive,0.137,1868.51,39779.07,160,611622.91,428023.08
4600,104600,Driver_4600,Delhi,Sedan,1.4,50,232265.0,68.5,214.1,94.0,Active,0.16,3476.49,44128.86,100,605708.15,270805.55
4601,104601,Driver_4601,Chennai,Hatchback,4.5,50,146642.5,98.6,288.3,93.2,Inactive,0.171,596.49,22824.82,160,692453.23,427863.91
4602,104602,Driver_4602,Mumbai,SUV,7.7,75,49154.1,45.7,184.3,83.1,Inactive,0.186,2551.43,20813.53,100,747501.29,317056.24
4603,104603,Driver_4603,Mumbai,SUV,7.0,30,28068.4,95.7,176.1,98.4,Inactive,0.163,4083.22,40003.63,160,536040.3,312422.85
4604,104604,Driver_4604,Bangalore,SUV,1.5,40,110656.1,72.4,208.3,90.9,Inactive,0.139,1650.11,22424.9,160,210522.59,88613.0
4605,104605,Driver_4605,Bangalore,Sedan,6.8,40,218464.9,25.2,78.1,77.3,Active,0.129,2698.3,33251.12,120,798609.81,455692.84
4606,104606,Driver_4606,Mumbai,SUV,2.2,50,227252.3,11.4,32.2,86.2,Active,0.177,1940.97,16479.68,120,337511.07,215745.36
4607,104607,Driver_4607,Mumbai,SUV,2.4,75,183231.3,99.1,415.2,99.3,Maintenance,0.179,4187.65,38545.08,160,257917.53,154386.28
4608,104608,Driver_4608,Mumbai,SUV,2.1,75,25612.2,23.3,92.0,70.8,Active,0.19,4208.71,16750.54,160,66009.56,42350.19
4609,104609,Driver_4609,Bangalore,Sedan,2.6,60,168977.9,72.1,309.0,73.4,Active,0.14,3149.28,9381.17,140,307480.14,181256.44
4610,104610,Driver_4610,Delhi,Mini EV,3.1,30,173630.7,71.3,145.5,77.2,Inactive,0.147,3565.46,25958.81,140,65791.51,41938.33
4611,104611,Driver_4611,Mumbai,Mini EV,5.8,40,39720.0,88.0,194.5,83.5,Inactive,0.181,3843.48,3758.23,120,128453.54,63290.83
4612,104612,Driver_4612,Mumbai,Hatchback,2.7,40,152888.3,73.2,200.5,95.5,Active,0.146,3101.41,15657.95,120,569140.89,366502.16
4613,104613,Driver_4613,Mumbai,Hatchback,0.8,75,8198.2,25.7,119.0,85.2,Inactive,0.162,4038.3,32458.59,140,300128.7,198276.69
4614,104614,Driver_4614,Chennai,SUV,7.1,30,192365.8,44.9,69.4,98.2,Inactive,0.194,3166.59,40016.36,140,356261.06,221318.68
4615,104615,Driver_4615,Mumbai,Sedan,3.4,60,20821.8,20.1,62.5,95.2,Maintenance,0.193,1124.18,15875.63,140,686790.48,476944.53
4616,104616,Driver_4616,Delhi,Mini EV,4.2,60,194840.1,40.5,122.1,76.0,Maintenance,0.199,2252.63,27922.76,100,789873.27,365273.04
4617,104617,Driver_4617,Hyderabad,SUV,1.3,30,183182.2,55.9,96.4,76.1,Maintenance,0.174,4646.02,18270.92,120,590477.63,338309.79
4618,104618,Driver_4618,Delhi,Hatchback,2.3,50,37777.0,67.1,275.0,82.3,Inactive,0.122,603.41,37226.46,120,346997.78,171816.9
4619,104619,Driver_4619,Mumbai,Hatchback,7.1,75,225803.5,86.4,372.4,86.2,Active,0.174,2184.06,41345.09,120,347944.07,140116.81
4620,104620,Driver_4620,Chennai,Hatchback,5.2,30,207325.6,39.9,99.8,70.7,Inactive,0.12,3733.37,10791.02,160,177196.13,85308.9
4621,104621,Driver_4621,Mumbai,SUV,3.9,60,226232.1,41.6,192.0,70.3,Inactive,0.13,1600.84,37947.35,140,677214.09,286794.19
4622,104622,Driver_4622,Mumbai,SUV,2.3,60,68676.2,32.7,125.0,78.5,Inactive,0.157,1964.05,31656.34,140,510907.55,339529.33
4623,104623,Driver_4623,Hyderabad,Mini EV,7.9,30,145712.4,36.7,62.9,81.2,Active,0.175,4605.42,16178.2,120,188553.01,107131.97
4624,104624,Driver_4624,Delhi,Hatchback,5.5,75,123455.6,84.5,375.0,73.2,Maintenance,0.169,1068.77,36906.42,140,150171.61,84882.59
4625,104625,Driver_4625,Delhi,Sedan,5.6,75,44361.4,29.3,151.6,99.8,Inactive,0.145,671.4,31128.59,100,58687.58,25706.56
4626,104626,Driver_4626,Delhi,Sedan,2.7,60,145604.5,59.3,218.3,86.3,Maintenance,0.163,1564.22,28558.34,160,710829.93,391882.73
4627,104627,Driver_4627,Hyderabad,Sedan,6.2,30,98866.2,32.4,56.5,98.2,Maintenance,0.172,4666.1,33373.26,100,375908.27,171088.64
4628,104628,Driver_4628,Mumbai,Mini EV,5.1,60,70792.2,89.9,405.6,77.1,Active,0.133,4639.74,35752.75,140,278396.87,137385.79
4629,104629,Driver_4629,Chennai,Sedan,4.0,50,78963.3,75.4,194.3,83.8,Active,0.194,3562.08,30993.0,100,270911.59,185361.01
4630,104630,Driver_4630,Hyderabad,Sedan,3.2,40,99607.7,20.9,56.9,72.2,Inactive,0.147,3387.49,35524.19,120,105566.25,68461.99
4631,104631,Driver_4631,Bangalore,Sedan,6.8,75,31892.9,43.9,208.4,71.2,Inactive,0.158,967.72,33214.37,100,791994.58,536419.89
4632,104632,Driver_4632,Bangalore,Mini EV,1.0,60,130562.0,88.9,423.3,96.3,Maintenance,0.126,4981.21,21422.15,160,265957.19,186011.14
4633,104633,Driver_4633,Chennai,Hatchback,4.6,50,239273.4,41.2,115.7,74.0,Active,0.178,4968.04,21770.76,140,644961.5,430883.25
4634,104634,Driver_4634,Delhi,Sedan,1.3,60,235415.3,48.9,162.1,94.3,Inactive,0.181,2640.64,30437.97,120,646455.35,319788.93
4635,104635,Driver_4635,Delhi,Hatchback,4.2,75,94614.3,19.8,75.4,76.6,Maintenance,0.197,2082.62,19545.11,140,325347.7,184021.21
4636,104636,Driver_4636,Bangalore,Sedan,4.3,30,102339.4,32.8,54.7,93.0,Maintenance,0.18,3028.54,36525.18,120,612787.02,360615.98
4637,104637,Driver_4637,Bangalore,Hatchback,5.3,60,104597.0,12.9,59.1,84.1,Inactive,0.131,2491.3,21037.12,100,292809.95,141593.53
4638,104638,Driver_4638,Bangalore,Mini EV,4.2,60,239040.8,19.4,66.5,94.5,Maintenance,0.175,1163.96,28223.78,140,751284.41,405339.27
4639,104639,Driver_4639,Bangalore,Mini EV,1.5,50,84007.3,53.8,160.1,87.5,Maintenance,0.168,1906.45,12974.76,120,555862.61,342006.69
4640,104640,Driver_4640,Mumbai,SUV,5.1,60,249321.9,98.4,407.2,78.2,Active,0.145,2140.09,32196.64,160,421784.35,273356.16
4641,104641,Driver_4641,Delhi,Hatchback,7.5,50,85434.4,42.7,121.3,81.8,Maintenance,0.176,673.9,38664.89,160,663384.94,282116.77
4642,104642,Driver_4642,Delhi,Hatchback,1.3,40,230114.5,32.7,107.2,95.5,Active,0.122,4836.22,22311.45,120,151164.22,81442.34
4643,104643,Driver_4643,Delhi,Mini EV,1.9,30,84765.9,50.9,117.5,82.9,Maintenance,0.13,4168.24,25960.63,160,119196.11,62055.79
4644,104644,Driver_4644,Chennai,Mini EV,7.9,50,145317.0,30.0,84.7,78.3,Inactive,0.177,1233.07,38105.34,100,437950.42,176595.88
4645,104645,Driver_4645,Hyderabad,Hatchback,6.9,30,18629.3,87.5,135.3,95.3,Inactive,0.194,2881.41,43754.46,100,518915.79,333778.75
4646,104646,Driver_4646,Mumbai,SUV,0.7,50,185407.4,68.3,245.7,81.7,Maintenance,0.139,715.65,25422.77,120,382466.78,259257.96
4647,104647,Driver_4647,Bangalore,SUV,7.4,60,64955.6,11.8,42.9,92.6,Maintenance,0.165,4585.12,37955.92,100,379990.15,239761.52
4648,104648,Driver_4648,Hyderabad,Sedan,7.7,60,216669.1,23.7,117.5,76.5,Inactive,0.121,912.49,35574.61,100,617211.54,386826.54
4649,104649,Driver_4649,Hyderabad,SUV,5.6,75,153097.1,67.7,360.1,84.3,Inactive,0.141,3013.06,9920.71,140,425844.15,180669.25
4650,104650,Driver_4650,Chennai,Mini EV,3.0,30,182402.6,59.1,95.3,97.9,Inactive,0.186,2163.87,29816.02,160,85594.22,49924.55
4651,104651,Driver_4651,Hyderabad,Mini EV,3.0,50,13795.7,68.1,200.3,76.5,Inactive,0.17,3360.6,32637.19,120,157675.8,102926.19
4652,104652,Driver_4652,Delhi,Sedan,5.3,60,26344.8,99.2,483.9,75.6,Inactive,0.123,1038.78,14098.33,140,476512.76,259221.93
4653,104653,Driver_4653,Hyderabad,SUV,2.1,60,195781.6,30.8,114.8,95.5,Maintenance,0.161,1732.57,18847.69,160,525171.58,292774.58
4654,104654,Driver_4654,Bangalore,SUV,6.1,30,217476.5,75.5,134.0,94.3,Maintenance,0.169,3995.87,18423.19,140,549823.67,342111.14
4655,104655,Driver_4655,Bangalore,SUV,3.2,60,65325.7,56.4,176.2,93.0,Inactive,0.192,1244.45,39316.39,160,424355.99,231578.12
4656,104656,Driver_4656,Chennai,Hatchback,7.8,75,197382.6,38.2,229.2,94.9,Active,0.125,3363.57,22129.45,100,590097.14,281931.51
4657,104657,Driver_4657,Mumbai,SUV,3.4,40,39658.3,11.7,24.5,80.3,Maintenance,0.191,2190.34,12648.84,100,600394.58,355409.03
4658,104658,Driver_4658,Delhi,Mini EV,5.6,40,30456.6,63.1,141.8,95.1,Inactive,0.178,3096.15,23938.53,120,533426.07,360748.33
4659,104659,Driver_4659,Hyderabad,Sedan,1.4,50,176381.2,96.1,387.5,75.3,Active,0.124,3422.33,22415.07,120,126131.42,77013.78
4660,104660,Driver_4660,Delhi,Sedan,4.8,60,22110.9,37.9,134.6,71.9,Active,0.169,2972.11,26772.88,120,293411.06,180729.02
4661,104661,Driver_4661,Mumbai,SUV,0.6,75,132579.0,46.9,222.6,84.5,Active,0.158,2838.62,24499.5,140,688257.4,361710.24
4662,104662,Driver_4662,Bangalore,Hatchback,6.8,50,187077.2,76.4,276.8,70.0,Maintenance,0.138,2399.25,13889.58,100,672847.1,374221.24
4663,104663,Driver_4663,Hyderabad,SUV,1.2,60,49570.0,86.2,333.7,97.9,Inactive,0.155,1336.04,24656.02,160,410481.57,230613.24
4664,104664,Driver_4664,Hyderabad,Mini EV,1.1,60,51457.7,50.7,218.8,89.8,Maintenance,0.139,3767.14,34708.64,160,686183.04,326370.07
4665,104665,Driver_4665,Chennai,Sedan,1.2,75,181366.3,74.3,354.9,90.1,Inactive,0.157,2419.36,27078.2,140,193298.98,110480.47
4666,104666,Driver_4666,Chennai,Mini EV,7.7,40,72051.5,94.1,200.2,86.5,Maintenance,0.188,3519.99,29887.67,100,625148.54,315155.96
4667,104667,Driver_4667,Bangalore,SUV,5.6,60,35621.5,15.3,46.4,99.7,Inactive,0.198,2875.32,21943.93,140,523821.95,247129.45
4668,104668,Driver_4668,Chennai,Sedan,7.3,50,162494.5,26.8,107.2,82.1,Active,0.125,4438.79,16232.61,100,394757.68,249651.75
4669,104669,Driver_4669,Mumbai,Hatchback,6.3,40,44427.7,16.7,41.5,82.4,Maintenance,0.161,2497.51,22806.41,120,58487.91,34384.95
4670,104670,Driver_4670,Mumbai,SUV,5.7,60,128065.0,95.7,441.7,95.3,Maintenance,0.13,4457.04,47816.84,160,111523.12,73261.11
4671,104671,Driver_4671,Chennai,SUV,2.9,75,224062.8,75.0,377.5,74.9,Active,0.149,2974.97,21883.48,140,555555.51,342851.05
4672,104672,Driver_4672,Mumbai,Mini EV,1.9,40,129786.9,24.2,52.3,84.6,Inactive,0.185,1802.33,16247.32,160,115762.67,72097.24
4673,104673,Driver_4673,Hyderabad,Sedan,4.4,50,230377.7,14.7,38.5,90.2,Inactive,0.191,891.72,39577.05,160,721464.17,455182.85
4674,104674,Driver_4674,Bangalore,Sedan,7.2,40,153654.1,64.1,159.3,93.5,Active,0.161,1456.18,12873.88,100,754087.31,399814.43
4675,104675,Driver_4675,Bangalore,Mini EV,3.4,50,21540.8,48.8,178.1,94.5,Maintenance,0.137,4967.17,25077.3,120,410729.31,240789.13
4676,104676,Driver_4676,Delhi,Sedan,2.7,75,63026.3,95.9,413.4,94.6,Maintenance,0.174,4503.67,29140.65,120,209484.38,107411.56
4677,104677,Driver_4677,Chennai,Sedan,2.7,60,230008.3,41.5,196.1,89.1,Inactive,0.127,3024.32,33418.41,160,89331.27,39998.76
4678,104678,Driver_4678,Bangalore,Hatchback,5.9,75,20770.3,43.9,228.6,75.9,Maintenance,0.144,2049.43,22593.97,120,477277.93,234340.52
4679,104679,Driver_4679,Delhi,Sedan,4.8,40,126713.9,98.9,216.2,78.2,Inactive,0.183,4620.84,22614.39,140,727810.1,389762.45
4680,104680,Driver_4680,Bangalore,SUV,4.0,30,25357.0,63.2,135.4,81.3,Maintenance,0.14,3255.21,29444.77,160,204163.39,110729.74
4681,104681,Driver_4681,Chennai,SUV,2.9,60,12521.1,59.7,185.6,82.5,Active,0.193,2877.31,34545.17,120,651692.78,455558.05
4682,104682,Driver_4682,Mumbai,Sedan,2.1,40,75525.3,59.6,186.2,87.4,Maintenance,0.128,1982.77,38125.35,140,285990.71,139919.67
4683,104683,Driver_4683,Mumbai,SUV,2.6,60,89721.2,28.3,99.9,88.8,Maintenance,0.17,3335.06,34880.06,100,117363.32,78234.07
